chek	1610590
geos	1001115
galt	1133416
eff	1573698
lmnl	1351172
necb	1847398
rayt	1539778
asm	316888
uone	1041657
imbi	870826
biol	811240
mft	891188
acst	1444192
qnbc	750558
rmrm	1452477
uamy	101538
hnw	1388126
whg	1165002
fcrd	1464963
pbip	1578776
nuvr	71557
bkgm	1527383
jeq	866095
inuv	829323
fonr	355019
vrdn	1590750
enbp	1437479
lmst	1358356
erh	1279014
cbfv	1605301
blrx	1498403
frevs	36840
epm	1006655
lqda	1819576
armp	921114
pcyg	50471
ae	2178
ngs	1084991
cncg	1005101
rcon	1442620
jmp	1302350
qumu	892482
asrt	1808665
epwcf	1109504
crvs	1626971
mkty	64463
adoc	1824884
ofs	1487918
mtbc	1582982
oblg	746210
ctgo	1502377
pgp	1318025
gray	1534133
dex	1396167
oss	1394056
ljpc	920465
swz	813623
gcv	845611
aese	1708341
cnttq	1652499
ung	1376227
cpst	1009759
petz	1684425
cqcq	1569083
sach	1682220
mbrx	1659617
ipix	1355250
phun	1665300
clbs	320017
chfw	1824893
cizn	1075706
mram	1438423
winsf	1640251
slng	1043186
stmh	1697834
elys	1080319
jls	1472215
tga	736744
ped	1141197
lptx	1509745
evax	1828253
isun	1634447
rgls	1505512
bwen	1120370
aprn	1701114
xair	1641631
sfun	1294404
jemd	1708261
obci	350737
cwbc	1051343
wstg	945983
kern	1755953
avct	1704760
ccrc	1620664
ampy	1533924
irix	1006045
nyc	1595527
extn	1635881
mchx	1224133
gpic	918580
mn	1524223
iae	1385632
ftco	1828377
gass	1328919
elvt	1651094
erlff	1271554
vblt	1603207
upc	1809616
fvam	1823465
bbw	1113809
vgz	783324
abvc	1173313
snd	1529628
rebl	1532158
kalo	1389034
ltdh	93205
srl	16859
pnrg	56868
efsi	880641
bwmy	1656501
obelf	1334388
issc	836690
nobh	72205
yayo	1691077
eeiq	1781397
mmmb	1520358
rmti	1041024
sfbc	1541119
chaq	1799850
sprt	1104855
lxeh	1814067
ubab	704561
apre	1781983
cglo	842013
gtt	1315255
pyyx	939930
rwlk	1607962
aumn	1011509
ndra	1681682
cxdo	1075736
bsd	1089094
capr	1133869
sbev	1553788
vcif	1517767
fslf	1583001
grrb	1126961
lmb	1606163
neon	87050
afi	1655075
hwin	1632081
kfs	1072627
hsbi	943033
glu	1282957
nmi	830271
rndb	1667161
grow	754811
sfdl	818677
szc	1506488
gnt	1438893
agfs	1592016
pdsb	1472091
cytr	799698
cscw	1747661
exd	1480999
csbb	880417
ryb	1708441
feim	39020
mfon	1447380
fet	1401257
mags	896494
inpx	1529113
rail	1320854
seed	1321851
tllyf	1689382
atnm	1388320
clsn	749647
mdxl	1601280
nxc	885732
naii	787253
link	828146
cmtv	718413
lumo	1126234
ades	1515156
dlng	1578453
atxi	1644963
fam	1302624
aktx	1541157
rmbl	1596961
lsaq	1819113
lub	16099
pdex	788920
apm	1734005
aiki	12239
hsti	1365388
cydvf	1394039
dtf	879535
hgbl	849145
nnax	1132509
livk	1790625
slno	1484565
hbp	1093082
pfmt	1550695
cmt	1026655
cyad	1637890
dss	771999
rpmt	1437283
ogen	1174940
cocp	1412486
aei	1750106
dtea	1627606
reed	1140215
fstx	1566373
glv	1288795
alot	8146
pgtk	1553404
ecor	1560258
rive	1590799
opgn	1293818
ewst	1543066
tact	1017303
amrb	1108236
tfecy	1630511
itac	1816696
rtsl	1575659
ntwn	1353538
corr	1347652
clps	1724542
wei	1734902
shwz	1622879
hmnf	921183
sbow	351817
brpa	1719406
azrx	1604191
wter	1532390
cycn	1755237
ftek	846913
uexcf	1289028
cev	1074692
bhse	1759186
nrbo	1638287
sdsya	1163609
qtmm	1403570
modd	1074871
coda	1334325
jill	1687932
bse	1181024
mmlp	1176334
arc	1305168
most	1113513
sino	1422892
pnf	1140410
dffn	1053691
sinc	1532595
epsn	1726126
mpvdf	1004530
nref	1786248
cldb	774569
bttr	1471727
nwhm	1574596
eaco	784539
aim	946644
pgz	1557523
btcy	1630113
syn	894158
ugro	1706524
vjet	1582581
cpss	889609
smm	1534293
sgni	1023198
meec	728385
kins	33992
auvi	1811109
elmd	1488917
fat	1705012
gvxxf	1490596
vlt	846671
bxrx	1780097
usap	931584
entx	1638097
edi	1551040
pfx	1490349
vs	1701963
exn	1263011
refr	793524
mrzm	1413754
taop	1552670
zgyh	1773086
bspe	1834045
egif	1575771
cxh	847411
usws	1670349
pesi	891532
crawa	47307
wlms	1136294
hwcc	1356949
lft	1547546
adxs	1100397
nmtc	1500198
prph	868278
sync	1408278
fxnc	719402
fmbm	740806
axim	1514946
flwpf	1752524
cclp	1449488
lsbk	1341318
avco	1630212
mito	1696396
uboh	1087456
cthr	1015155
dbe	1383062
lghl	1806524
glmd	1595353
kbnt	1729750
lqmt	1141240
odyy	1626644
volt	103872
strm	1008586
amst	1807166
sdh	1780731
synl	95953
nms	1607997
lway	814586
gtll	932021
gfed	1046203
juvf	714712
atao	1570937
rngr	1699039
omex	798528
mack	1274792
rell	355948
lgiq	1335112
fgprq	922358
emma	822370
pme	1517130
nvos	1138978
budz	1393772
mie	1564216
dlpn	1282224
knwn	1074828
intg	69422
cwbr	1522602
tpz	1408201
bbgi	1099160
ktcc	719733
ubcp	731653
pfbx	770460
wfcf	1360565
wyy	1034760
isdr	843006
cnet	1376321
cptp	202947
vabk	1572334
lpth	889971
cfcx	1489803
tsrmf	1431922
ffbw	1787384
sif	90168
aame	8177
lacq	1716947
clrb	1279704
cbli	1318641
igc	1326205
alid	1575295
fbss	1083643
pte	1076682
iwbb	1648365
ettx	1724344
nick	1000045
csu	1043000
iqst	1527702
utgn	832480
gshn	1639327
bpt	850033
gecc	1675033
artx	916529
rgt	1514490
fnhc	1069996
snwv	1417663
mgyr	1337068
lnsr	1320350
tops	1296484
ddf	896923
tren	1740797
alna	1624658
dtrc	1182737
mfd	1276469
nspr	1433607
salm	1050606
fpocf	1177439
nbw	1178840
axr	6207
reph	1588972
unql	1281845
tc	1743340
trib	888721
awre	1015739
icmb	1578348
soli	1750384
evy	1074685
quik	882508
mnpr	1645469
jhaa	1753217
prt	1724009
ipwr	1507957
ekso	1549084
pltyf	1433309
dcth	872912
cdelf	1611831
crws	25895
jrsh	1696558
nine	1532286
eea	791718
loncf	1472619
tblt	1668370
leat	1456189
srax	1538217
cney	1780785
bfy	1176197
ftmr	1382231
nhtc	912061
minm	1467761
dxlg	813298
venv	1692981
cxdc	1353970
emcf	858800
ctgl	1498067
dvd	1017673
itp	1358190
ntip	1065078
erdcf	1398972
iotc	1095130
verb	1566610
asgi	1793855
jp	1616291
pulm	1574235
tmbr	1504167
moxc	1516805
gpft	1205181
teum	1084384
turn	893739
ppbt	1614744
irr	1372117
aau	1015647
hudi	1791725
life	1339970
moho	1763197
usau	27093
grnv	1788841
bcac	1814140
bluw	1817944
bbi	819050
fedu	1709819
bpsr	1557376
arhh	1798270
ecrp	1696898
nvcn	1399708
fco	876717
feo	1363438
qlgn	1460702
ygmz	1782037
cnig	1582244
qrhc	1442236
capc	814926
brfh	1487197
myo	1369290
iccc	811641
sypr	864240
achv	949858
edsa	1540159
foxw	1829999
cemi	1092662
petv	1512922
arkr	779544
ssvff	1397616
wmpn	1828376
btzi	1525852
hall	819913
atif	1755058
mfh	1527762
vtnr	890447
dare	1401914
wdlf	1281984
fmo	1305197
hty	1396502
byfc	1001171
hdsn	925528
dtss	1631282
iroq	1514743
ug	101295
bkrrf	1699906
fcti	1714379
avepy	1446189
trtc	1451512
ovtz	1107280
aihs	1711012
ccel	862692
jmm	838131
chnr	793628
onvo	1497253
airt	353184
asrv	707605
krbp	1792581
nna	1437260
vcf	907573
sigy	1642159
pkkw	1657642
neph	1196298
ampg	1518461
sotk	806172
tomz	314227
huge	1771885
catb	1454789
gbs	1725430
clro	840715
bbq	1021270
tphs	724742
mza	911308
anpc	1786511
bcow	1751692
esea	1341170
gaxy	1127993
lor	1323206
slrx	1615219
wint	946486
spazf	1337090
dgly	1342958
sbbi	1489264
crcw	1688126
ptix	1022899
nxtd	1566826
vcnx	1205922
prkr	914139
rskia	84112
mmtif	1085921
phx	315131
bioc	1044378
ccgn	1439299
cycc	1130166
cphc	1672909
ezgo	1806904
adad	1593204
airrf	1476573
geg	1831096
pmhg	1586454
cbsc	1022183
bmra	73290
cosm	1474167
brqs	1650575
tess	927355
bhat	1759136
glxz	13156
dit	928465
mkgi	1372183
hnna	1145255
vam	1703117
srts	1494891
nbo	1178841
pure	1006028
bcda	925741
skky	1546853
pbhc	1609065
sobr	1425627
ocup	1228627
nuze	1527613
smid	924719
mcvt	1425355
nulgf	1502758
benh	1568139
lmrxf	1001500
mtc	1742518
gene	1166272
xeri	1481504
eltp	1053369
botj	1275101
aljj	1438731
bmbn	804563
mne	1232863
crkn	1761696
age	1708599
ante	1413745
arpo	1422142
cyrn	1084577
yten	1121702
rsss	1386301
navb	810509
brli	1787518
ikt	1750149
cnsp	1729427
rfil	740664
ghsi	1642375
adxn	1574232
enzn	727510
vmar	1813783
bgi	1179821
fsea	1769267
wcrs	1363958
gryn	1443388
vfl	895574
sckt	944075
bmmj	1715611
zgsi	1574186
vkin	1102432
voc	1505413
mugh	1746119
mbot	883975
ards	1614067
tlcc	1590695
gifi	1031623
drrsf	1421570
evok	1403708
aehr	1040470
cbkm	1006830
rzlt	1509261
rkda	1469443
dwsn	799165
kspn	795212
loan	1080340
clabf	1640152
ntox	844538
intv	1520118
vbfc	1290476
seac	1019671
ufab	1617669
phcf	1729089
sbfm	1402328
tdxp	1625095
kiq	1161814
fusb	717806
ncsm	1692427
obas	1077618
nukk	1592782
lgl	61004
tglo	1066684
fgb	1392994
dswl	946936
exdw	1634293
igap	1506983
uuraf	1495651
pktx	1128189
avlnf	1362898
wcagy	1586941
nbrv	1641640
hjli	1661053
hnrg	788965
occi	1716951
fmy	1319183
tlss	1463208
sskn	1051514
agba	1769624
envb	890821
fpay	1397047
inteq	1525773
mots	1686850
snpw	1343465
tanh	1588084
sing	1443611
frd	39092
snmp	1362705
pyn	1181505
apwc	1026980
irl	858707
kffb	1297341
jcs	22701
alim	1267602
nxn	885731
cann	1477009
cuii	1512927
jt	1713923
idra	861838
knit	1696195
wafu	1716770
xteg	1472468
cvu	889348
poai	1446159
mrm	1819704
miti	802257
egf	1336050
sonm	1178697
srv	1400897
trvi	1563880
wpg	1594686
ivitf	1737647
abio	907654
bwl-a	13573
pfie	1289636
cen	1576340
happ	1751876
apdn	744452
dwnx	927719
aker	1321834
zivo	1101026
bnet	875729
fbva	1596123
mays	54187
ktra	1498382
goed	1810140
bvxv	1611747
yvr	884247
rvph	1742927
mndo	1119083
grcy	1768910
nete	1499961
soho	1301236
nphc	1119643
szsmf	1548536
cdbmf	1545634
mdgs	1618500
bkti	2186
dogz	1707303
gnrv	1418489
lkcru	1156174
twgl	1763329
ttcm	1389067
bomh	1678746
vivc	1703073
scyyf	1408146
pgcg	1462047
dsgt	1413909
vism	1082733
ambo	1494558
snbh	1358633
crt	881787
dpls	866439
utsi	1030471
gtim	825324
blgo	880242
curr	1643301
rand	81955
alac	1748621
sdwl	1753931
phil	704172
athe	1131343
tccr	1108645
avhoq	1575969
akom	1590496
jgldf	1686000
nnvc	1379006
glbs	1499780
simp	1274032
cbmb	1742089
mdjh	1741534
fsi	1069394
astc	1001907
uwhr	898171
virc	751365
zcmd	1785566
blph	1600132
swgi	1626696
ppih	914122
mvo	1371782
pt	1716338
cvsi	1510964
dxr	27367
lowlf	1838128
buks	15847
inis	1038277
bpth	1133818
cif	833021
maxd	1353499
aqsp	1391135
ifmk	1681941
xpl	917225
pcf	810943
tngl	1337085
sgb	315849
msvb	1734875
trmt	1708405
sngx	812796
cety	1329606
pixy	1675634
igxt	1098880
ttp	1526329
pred	1382943
viri	1818844
vtsi	1085243
btn	946454
bfgx	1741257
nmgrf	1649752
syta	1649009
pnpl	1654672
wstrf	1621906
basa	1448705
tatt	808439
voni	1693690
ntwk	1039280
cuen	1424657
fwp	1604924
airi	1009891
mmex	1440799
hcdi	1784567
cvvuf	1023109
cjjd	1413263
scx	93676
iid	1395627
ior	949961
chci	1299969
hsto	1383701
dxyn	29332
anda	1691936
bdic	1586495
ncra	1756180
pvl	1520048
xlrm	1138608
btcs	1436229
acor	1008848
nwpp	1163389
bbig	1717556
sint	1269026
indo	1757840
hgsh	1158420
vplm	1410738
daio	351998
opnt	1385508
omqs	278165
bsqr	1054721
odii	1781405
ribt	1063537
cpix	1087294
aphe	855787
emhtf	1768225
ithuf	1643154
hoth	1711786
mfv	856128
lixt	1335105
wvvi	838875
kanp	1230058
self	1031235
ahc	1413898
nhld	1852931
icch	1681903
hson	1210708
acer	1069308
ltum	1415332
xtgrf	1288770
bsfc	1730773
bdl	12040
clcs	1569340
nanx	883107
genh	1527102
wwin	1657045
plag	1117057
prfx	1801834
cull	1845799
jupw	1760903
gure	885462
sfor	1285543
prpo	1043961
jakk	1009829
gnwsf	1454263
imh	1000298
sgbx	1023994
bmix	1540684
llit	1474627
shrg	1644488
rcmt	700841
meds	1382574
dusyf	1551887
tgen	1537435
cryo	1468679
tlgt	352998
ltbr	1084554
hcbc	1044676
hvbc	1594555
cpta	1571329
adil	1513525
iehc	50292
skye	1516551
edtk	1782309
cdor	929545
invo	1417926
betrf	1464165
canf	1536196
hmmr	1539680
esp	33533
aamc	1555074
pbla	1029125
ppsi	1449792
pmcb	1157075
tltff	923883
stbi	1166362
empr	887396
nrt	72633
ppbn	1031233
imte	1668438
otel	1288359
gwhp	1598308
mdly	1611110
mpad	65759
ptbs	925173
trrb	1498232
ears	1601936
vyst	1308027
evk	943184
sonn	1106838
tayd	96536
etfm	867028
nby	1389545
clhrf	813639
mtex	1056358
olb	1314196
pnbk	1098146
cnnb	1787005
ggrou	1489874
ssnt	1236275
duot	1396536
chfs	1506492
tectp	1766526
io	866609
idwm	1463833
iptk	1067873
cphi	1106644
xelb	1083220
njmc	1030192
cspi	356037
qegy	1295961
mgti	1001601
sqbg	1648428
gigm	1105101
celz	1187953
mjhi	1789330
pati	1616741
tpcs	1328792
nes	1403853
hlrtf	1418149
wtt	878828
pxs	1640043
crtd	1357671
live	1045742
hrbr	899394
ways	860131
lismf	1643715
ndvn	1659183
gfgy	1181749
bhtg	1590383
lemif	1542731
pzg	1629210
wmllf	1077640
gnbt	1059784
cei	1309082
whlr	1527541
crtg	1375195
cnfr	1502292
syhbf	1541190
phio	1533040
iinx	1528308
jctcf	885307
sfet	1725332
cuba	880406
eltk	1024672
adtx	1726711
bcii	1084370
newa	1678022
cca	1092896
mjne	1456857
gbbt	1647705
reto	1687277
sgrp	1004989
ftlf	1374328
gdsi	1011662
eyeg	1372514
auud	1554818
ptpi	1815903
sqft	1080657
smkg	900475
gvp	944480
nyv	1454981
auto	1023364
vicp	1468639
mymx	927761
dlti	1420368
pmd	806517
clwd	743758
ornc	1098996
cga	857949
sctc	1577445
evol	1052054
tlfa	909724
omws	1676852
nom	899782
imrn	1660046
wisa	1682149
grf	850027
lmfa	1640384
staf	1499717
kequ	55529
adom	1563568
sofo	1029744
htgm	1169987
nviv	1292519
rivu	1079282
ffhl	1381074
falc	922521
qnto	1391933
spyr	829325
cetx	1435064
sprcy	1611746
tptw	1661039
hrrb	1379368
hgld	1551206
rgrx	707511
mlyf	1801762
emgcq	1494448
osbk	1076691
bnso	846546
qubt	1758009
vlon	1824293
srmc	100625
hfbk	1484737
glgi	1088413
glbz	890066
ndp	1547158
cnbx	1343009
mslp	1415684
iaic	803578
pnckf	877019
prsi	79661
aey	874292
jsda	1083522
thmo	811212
rmcf	1616262
uslg	1536394
ilal	1657214
mnkkq	1567892
rkfl	823546
vive	879682
mhe	901824
cohn	1270436
phcg	1351573
eawd	1563298
inbp	1016504
clev	1414382
osn	1485538
prka	1297937
bzm	1169029
sglb	788611
edxc	1109486
hltt	1307624
hloc	1568693
hx	1702318
lbao	1586452
jrjc	1297830
nsec	865058
lepx	1617351
plin	1735556
siocf	1524326
inkw	1585380
sfrx	1106213
cfoo	1310630
vrme	1104038
lnby	1672572
hannf	1123267
carv	1016178
rdgl	1449349
ipdn	1546296
spcb	1291855
fami	1701261
wvfc	910679
beob	1480170
axxa	1789383
trnf	1778805
bkucf	1463978
slgd	88000
surg	1392694
shldq	1310067
ltgj	1445175
bimi	1213660
myt	1543268
snca	1357459
taug	1142790
hrth	45919
crvw	1377149
updc	836937
bsrc	1371128
mind	926423
eqtrf	1635729
hnckf	1336364
cvv	766792
bdrex	1745846
xito	1651932
celp	1587246
nugs	1290504
dtgi	1014052
znrg	1568875
sxtc	1723980
vino	1559998
wgmcf	1680962
esoa	1357971
intwf	1526890
warm	1399352
zyrx	1558740
ttnp	910267
occ	1000230
arth	1537561
heol	1371451
dtst	1419951
csjt	1451797
grmm	1662574
pbsv	1304161
pshg	1481241
sumr	1314772
pvct	315545
mhpc	1277998
obln	1427570
ughb	1552743
jva	1007019
ford	38264
hfbl	1500375
denr	1435387
otlc	908259
tgrp	1658605
dxf	1499494
acan	1508348
govx	832489
tenx	34956
zpas	1635748
sode	1726286
arao	1083922
aturf	1515251
msbc	1169483
agnpf	1642178
bkyi	1019034
senr	1576197
btim	1622231
msn	32621
nsfdf	1009922
blnc	1632121
vnue	1376804
brst	764897
inm	1728328
mtp	1643918
whlm	1013706
hsdt	1610853
uwhgf	1763543
inti	1042418
rihc	1423586
unam	100716
acfn	880984
cblaq	910612
pbmlf	1319150
icon	857737
oilff	1755068
axas	867665
eqs	878932
bfnh	1310488
bhv	1169034
kitl	1608092
snrg	1652539
gril	1701756
dfco	725394
rgbd	812149
lmrmf	1588837
tgiff	1706145
fsrl	1172102
svbl	1031093
scnd	87802
bvtef	1271580
ausi	826253
vyey	700764
ogaa	1749849
rave	718332
crmz	315958
tlrs	1288750
artl	1621221
crcuf	868822
alrt	1087022
wddd	1961
cleu	1775085
brsf	1662382
kgkg	1802546
ainc	1604738
plrtf	1639142
rsls	1371217
gbny	1823365
wksp	1096275
ckx	352955
numd	1543637
grwc	1448558
cvr	19871
creg	721693
rbcn	1410172
cavr	1461679
bntc	1808898
cfdb	1651987
tbba	1751700
ccur	749038
silo	1514183
aemd	882291
ormnf	1458057
dvcr	919956
rsrv	83350
agtx	1603345
hyex	1630176
qbio	1596062
isns	943034
grusf	1463000
safo	1789192
tait	942126
pers	1521168
naov	1326706
mdia	1784254
mosy	890394
clad	1501958
xnda	1624985
hjgp	1421819
mhtx	1099132
vrpx	1708331
blbx	1567900
wrpsf	1482436
clsh	1522222
fgf	1591890
ggo	1635193
ctek	1011432
soan	1502152
dofsq	949039
bwmg	1166708
blcm	1358403
pcfp	1632053
sgma	915358
mlnd	1544227
sdpi	1600422
gyro	1589061
bntt	1501268
ngtf	1593001
altd	1664127
east	1534708
ipsi	1591913
opvs	1571636
job	40570
smit	922612
amar	1014763
vrvr	1536089
turv	1302946
inqd	1572565
iht	82473
gbr	105744
peye	867840
laab	1584480
imac	1729944
pstv	1095981
wscrf	795800
bctx	1610820
lhil	1723187
ncpl	1414767
mobq	1084267
gads	711665
pubc	1575858
crex	1356093
blyq	1591565
avmr	1676163
svt	89140
any	1591956
osat	1058307
srre	1083490
brn	10048
moaey	1449617
arcw	826326
ghmp	1464865
rcrt	1462223
fdct	1722731
nris	1603793
sdrlf	1737706
syte	1096934
iknx	1083301
lbcmf	1580110
zxaiy	1506756
stly	797465
atcc	1372954
dbs	1383054
edry	1731388
gpox	1673475
useg	101594
icd	1537028
hpr	1725526
usrm	1388319
anav	1491829
exnn	1726744
lvrlf	1168981
nvnt	1282980
jan	862861
cyan	768408
reac	1520528
enrt	1346022
bvfl	1302387
cbds	1360442
fjhl	850971
worx	1674227
ntec	1638381
ensv	319458
hlbyl	1286964
mrin	1389002
ahpi	874710
idxg	1054102
rlby	34285
pfin	75340
cgol	1759352
bimt	1678848
qmci	1101433
snes	1680378
dse	1603998
trux	1578019
bant	1704795
psycf	1527587
caww	721447
otivf	1021604
gbcs	727346
rwrdp	1652350
ssy	96793
nvdef	1398713
cloq	1437517
grcaf	1393435
fugi	1336277
husn	1687542
kbph	1164888
bkor	1398006
xbio	1534525
asdn	1425203
husa	1156041
qtrrf	1339688
leds	1333822
dsny	1099369
gtmay	1163560
trck	1045942
nlbs	1563463
gblx	1165320
obtx	1730869
reli	1812727
mxe	863900
fbsi	912967
tapp	1407343
axref	1175596
lyl	1682241
mxc	66418
nvfy	1473334
cyap	1230524
xtlb	1023549
gspe	1341726
dysl	30831
hbis	1489588
bdr	1000683
allm	1549145
tigcf	1387473
winr	1708410
pmpg	1301838
rscf	1103090
pqeff	1561180
omps	1103640
sowg	1490161
mmnd	1088638
chkr	1524769
dynt	720875
tsri	98338
efoi	924168
bmnm	1275477
digaf	1369128
piac	845385
spnd	867038
fgco	1377167
tmbxf	1072772
ammj	945617
buuz	1174891
uuu	102109
bixt	1445815
xdsl	825322
garwf	1403870
trt	732026
mdex	1318268
nsys	722313
else	351789
vaso	839087
smdm	923601
jshg	1475430
rmed	1716621
clwt	1026662
ams	744825
dynr	1111741
ughl	1621199
prsey	1437736
bosc	1005516
srna	1482541
dkmr	1379043
gfoo	1510518
janl	1133062
mtsl	1025561
chhe	1309057
anldf	1519469
hdvy	1141788
sprs	747540
usdr	1638911
rcg	919567
wizd	1162896
pctl	1119897
erkh	1769725
ivst	1735012
agol	1533030
blin	1378590
jcdaf	1095747
whlt	1025771
fdlb	910492
gzcc	1267612
owpc	1622244
clci	1658304
opxs	1397016
pwco	733337
tofb	730349
vtna	1280396
nrrwf	1680637
mxrof	1116548
nihk	1084475
flylf	1403749
strr	707388
trxa	1437750
tyht	1300734
ivfh	312257
hiho	1026785
alkm	1522165
paxh	1350156
lvvv	1421289
alds	1755101
abqq	1605331
oxbr	1584831
mcoa	1078799
sodi	91668
clri	1362516
hybt	1086303
argc	1698702
icotf	1421642
airo	1105542
avcrf	1355736
vrty	1418115
awx	1061069
tppm	1692068
aurx	1091596
snoa	1367083
fotb	1099668
fmfg	1698022
clnh	1479681
pfho	1138476
bylg	1668082
artw	7623
mysz	1211805
vxel	1623590
smme	1301991
cbdy	1586554
sedo	1661600
ssok	1559157
brll	1631463
ucle	1543623
tapm	1647170
rviv	1718500
mcujf	1133519
vspc	1270200
suwn	806592
cfok	1047446
igen	1393540
cbnt	1421636
qian	1499684
atds	1068689
hitc	1584693
cmxc	1493712
ctib	1042187
alpe	1023298
lbuy	1643721
vcor	1627041
axnvf	1682948
ryes	1424864
ktel	845819
urlof	1115672
mdrr	1654595
crwe	1103833
hfus	1482554
sntw	1619096
apeuf	1582284
ethof	1482753
pxhi	1271075
scia	830616
mlrkf	1409680
ioni	1580490
nuro	1289850
bstg	1563665
tbtc	1090396
dpww	1559172
bnkl	1508381
brmt	1658880
sgmd	919175
fdit	1593184
itnrf	1293977
ophc	1288855
puge	1540615
payd	1017655
apop	1671502
blilf	1703253
pvnnf	1627480
eqmef	1792554
bicx	1443863
ilhmf	1522142
ygyi	1569329
hewa	754813
hmg	311817
pwvi	933972
qron	1689084
qhyg	1423723
ccyc	1681769
fwav	1652958
tssi	1320760
rlm	1718903
adru	1169717
crzy	1005119
empm	1478682
snny	1571398
jksm	860543
inlx	1081745
fpvd	1518720
bxng	1632323
rdga	812152
mmtrs	66496
chcr	22872
swisf	1771755
vynd	1745078
towtf	1579026
aehl	1470683
gmpw	1064722
prpcf	1545224
iaalf	1450894
tikk	96885
luvu	1374567
rmhb	1670869
trlff	1698370
ptnyf	1819074
abcff	1284237
iwsy	941685
giga	719274
esbs	1358254
nrbt	1388180
vtlr	1714024
cosg	1706509
clow	1619227
ewll	1550020
gthp	924515
prcx	1572384
jpotf	1061612
tomdf	1645260
hhse	1069680
nnup	888981
ggthf	1127307
cpmd	1081938
sndd	1353406
clts	1165639
vfrm	1669400
abcp	20639
tvlf	1175158
mexgf	1609436
ksbi	912764
alxef	1603519
marps	62362
yuanf	1417370
ress	1829311
pgol	1080448
koan	897078
repcf	1205059
isig	875355
ervff	1023023
ndyn	1819663
ammx	1776048
cbai	1289496
excl	1786119
micr	819689
icct	1408057
msrt	1589149
ivdn	1190370
amhg	1805024
yusg	1306035
inrd	719494
lbsr	1172178
plyn	1612851
sgbi	1104280
hschf	1653031
umewf	1114936
cnfn	1352952
snnaf	1160191
flxt	925660
shvlf	1301713
qsep	1103795
tarsf	1409036
grst	792935
cvat	1376793
ctdt	1435163
gwti	1572386
cngt	1304741
sipn	1128252
phbi	1435181
abmt	1385799
zphyf	1613979
gultu	1565146
potn	1746563
amih	1300524
frfr	1622408
vbio	1438943
rgmp	1716324
hpto	1021435
exdi	1552189
thmg	711034
myhi	1507181
blpg	1416697
vaucf	1723047
fflo	1543652
lctc	1493137
efsh	1599407
vldi	1100644
cmot	1346346
mtr	313364
tkls	1429393
srsg	1434737
mlfb	1308569
amsu	1142801
rhe	1004724
smpr	773717
apqt	1669778
cdycf	1303936
cbev	1020186
ntrr	1512886
dpdw	1110607
kbsf	1546383
exeo	1528760
afpw	1108046
nrom	709005
hwis	1578505
pvnc	1134982
fssn	1487931
grmc	59860
bqst	1568628
ecmt	1008653
clubq	1281774
sits	1468978
nptx	1615999
gsfi	1437476
leon	1391723
askdf	1066130
imun	1559356
ltre	1002037
bnvif	1647866
admt	849401
anfif	1552448
hcyt	1591165
sscr	1473287
fpfi	1058330
gporq	874499
sklv	1731911
vide	758743
fqfc	819690
pbio	830656
chnd	1434674
lgmh	1464192
gahc	1138724
ecia	930775
qurt	1549631
bspk	1409197
byoc	1386049
umhl	1317839
nbgv	726293
icnb	1350073
cbbt	1453099
ciig	1841338
zdpy	1279620
grnf	1492448
spup	1563227
fifg	1648903
unex	1700844
tglty	1510178
gsrx	1381240
jrss	1597892
aasp	930245
riii	1574910
phot	1161582
dhcc	844887
mage	1515317
rmes	1358654
tkxhf	1598773
zyqg	1790368
brvo	1444839
acur	786947
hxbm	831749
bdco	793306
ndtp	1329944
find	1089061
qprc	824416
bgavf	1500620
hmny	1040792
amct	1626556
ibal	781902
kwbt	1159275
pgid	1061164
wect	1409175
penc	891417
clok	1022505
begi	1483646
nvsgf	1415758
kays	1530746
fxby	1068897
duuo	1635136
imci	884650
msyn	1693687
wsco	1473490
tcff	1648636
nmlsf	1689231
jupgf	1684688
gpla	1095146
cynxf	1726317
gnolf	1261002
fzmd	319016
basx	1109189
nbio	1622057
ahnr	1304409
gjcu	1781726
kiry	711477
chgi	1284450
trnx	1353487
sstt	1349810
tcco	96699
novc	1025953
mfbp	1094738
bbls	1368637
glfh	1574676
wcvc	1551906
bzyr	724445
hcgs	1102358
sdttu	1509228
relv	768710
yewb	1548240
unir	1172706
dgdm	1409999
elvg	1741489
lrdc	1442492
accr	1041588
cbgl	1413488
tkoi	1094084
obcn	789318
royl	1694617
nwcn	934796
amnl	8328
elre	1438461
lsmg	1319643
emed	1715819
egmcf	1199392
mojo	1414953
dloc	1407878
dwog	869495
wsml	1472862
mccx	1535079
tmgi	1434601
owcp	1431934
nxen	1625288
wcui	1516887
gtch	1471781
gegp	1081188
grlb	1581545
isco	1355790
acy	1036848
milc	1358656
ferl	1122742
prlx	1388410
beag	1557668
amty	945828
vyco	1424768
kpay	1494162
livc	1108630
fnam	884363
gcan	1695473
babb	1123596
peer	1355839
gtxo	1375793
hgtxu	862022
lclp	1604930
vrdr	1506929
roytl	1538822
nimu	720762
seii	819926
ifny	822746
avoi	1342936
bittf	1028357
thct	1404935
dxief	1323838
ectm	1487798
smgi	1426506
avlp	1537169
pcyn	812306
dfodq	931336
vprb	1376231
zhud	865400
cwnr	1084551
mghl	1162283
tegy	1383394
mmnt	1653876
nmex	1415744
sign	1317833
rzzn	1659559
lkai	831355
rahgf	1611852
nauh	1399855
vrscf	1422669
banm	1589361
